,booktitle,id,page,page.location,type,book.id,book.page,book.type,anchor.text,interventions,Key,Item.Type,PublicationYear,Author,Publication.Title,Url,Abstract.Note,Date,Date.Added,Date.Modified,Short.Title,Publisher,Place,Language,Archive,Archive.Location,Manual.Tags
1100,R’éveries du promeneur solitaire,https://derridas-margins.princeton.edu/references/de-la-grammatologie/206c/,206,c,Footnote,https://derridas-margins.princeton.edu/titles/219/,1068,Book,"On pourra objecter que l'animal repr’©sente une vie naturelle encore plus vivante que la plante, mais on ne peut le traiter que mort. ÎâÎ¾L'’©tude des animaux n'est rien sans l'anatomieÎ¾Î (p. 1068).",,VA8ZKWUG,bookSection,1959,"Rousseau, Jean-Jacques","Oeuvres compl’åtes de J.-J. Rousseau, vol. I",https://derridas-margins.princeton.edu/titles/219/,20 references,1959,8/10/18 19:17,8/10/18 19:17,R’éveries du promeneur solitaire,Gallimard,Paris,fr,Princeton University Library,http://findingaids.princeton.edu/collections/RBD1/c10433,annotated; extant; has insertions
1101,R’éveries du promeneur solitaire,https://derridas-margins.princeton.edu/references/de-la-grammatologie/419a/,419,a,Quotation,https://derridas-margins.princeton.edu/titles/219/,1005,Book,"ÎâÎ¾Je voyais couler mon sang comme j'aurais vu couler un ruisseau, sans songer seulement que ce sang m'appart’Ânt
en aucune sorte. Je sentais dans tout mon ’étre un calme ravissant auquel chaque fois que je me le rappelle je ne trouve rien de comparable dans l'activit’© des plaisirs connus.Î¾Î (P. 1005.)",,VA8ZKWUG,bookSection,1959,"Rousseau, Jean-Jacques","Oeuvres compl’åtes de J.-J. Rousseau, vol. I",https://derridas-margins.princeton.edu/titles/219/,20 references,1959,8/10/18 19:17,8/10/18 19:17,R’éveries du promeneur solitaire,Gallimard,Paris,fr,Princeton University Library,http://findingaids.princeton.edu/collections/RBD1/c10433,annotated; extant; has insertions
1102,R’éveries du promeneur solitaire,https://derridas-margins.princeton.edu/references/de-la-grammatologie/206b/,206,b,Quotation,https://derridas-margins.princeton.edu/titles/219/,1067,Book,"ÎâÎ¾Il s'enterre tout vivant et fait bien ne m’©ritant plus de vivre ’¾ la lumi’åre du jour. L’¾, des carri’åres, des gouffres, des forges, des fourneaux, un appareil d'enclumes, de marteaux, de fum’©e et de feu, succ’ådent aux douces images des travaux champ’étres. Les visages h’¢ves de malheureux qui languissent dans les infectes vapeurs des mines, de noirs forgerons, de hideux cyclopes sont le spectacle que l'appareil des mines substitue au sein de la terre ’¾ celui de la verdure et des fleurs, du ciel azur’©, des bergers amoureux et des laboureurs robustes sur sa surfaceÎ¾Î.",,VA8ZKWUG,bookSection,1959,"Rousseau, Jean-Jacques","Oeuvres compl’åtes de J.-J. Rousseau, vol. I",https://derridas-margins.princeton.edu/titles/219/,20 references,1959,8/10/18 19:17,8/10/18 19:17,R’éveries du promeneur solitaire,Gallimard,Paris,fr,Princeton University Library,http://findingaids.princeton.edu/collections/RBD1/c10433,annotated; extant; has insertions
1103,R’éveries du promeneur solitaire,https://derridas-margins.princeton.edu/references/de-la-grammatologie/339c/,339,c,Quotation,https://derridas-margins.princeton.edu/titles/219/,1046,Book,ÎâÎ¾A peine est-il dans nos plus vives jouissances un instant o’_ le c–ur puisse v’©ritablement nous direÎ¾: *Je voudrais que cet instant dur’¢t toujours*.Î¾Î,,VA8ZKWUG,bookSection,1959,"Rousseau, Jean-Jacques","Oeuvres compl’åtes de J.-J. Rousseau, vol. I",https://derridas-margins.princeton.edu/titles/219/,20 references,1959,8/10/18 19:17,8/10/18 19:17,R’éveries du promeneur solitaire,Gallimard,Paris,fr,Princeton University Library,http://findingaids.princeton.edu/collections/RBD1/c10433,annotated; extant; has insertions
1104,R’éveries du promeneur solitaire,https://derridas-margins.princeton.edu/references/de-la-grammatologie/158b/,158,b,Footnote,https://derridas-margins.princeton.edu/titles/219/,1092-1093,Book,"ÎâÎ¾Mais bient’‚t ennuy’© de vider ma bourse pour faire ’©craser les gens, je laissai l’¾ la bonne compagnie et je fus me promener seul dans la foire. La vari’©t’© des objets m'amusa longtemps. J'aper’_us entre autre cinq ou six Savoyards autour d'une petite fille qui avait encore sur son inventaire une douzaine de ch’©tives pommes dont elle aurait bien voulu se d’©barrasser. Les Savoyards de leur c’‚t’© auraient bien voulu l'en d’©barrasser mais ils n'avaient que deux ou trois liards ’¾ eux tous et ce n'’©tait pas de quoi faire une grande br’åche aux pommes. Cet inventaire ’©tait pour eux le jardin des Hesp’©rides, et la petite fille ’©tait le dragon qui le gardait. Cette com’©die m'amusa longtempsÎ¾; j'en fis enfin le d’©nouement en payant les pommes ’¾ la petite fille et en les lui faisant distribuer aux petits gar’_ons. J'eus alors un des plus doux spectacles qui puissent flatter un c–ur d'homme, celui de voir la joie unie avec l'innocence de l'’¢ge se r’©pandre autour de moi. Car les spectateurs m’émes en la voyant la partag’årent, et moi qui partageais ’¾ si bon march’© cette joie, j'avais de plus celle de sentir qu'elle ’©tait mon ouvrage.Î¾Î",,VA8ZKWUG,bookSection,1959,"Rousseau, Jean-Jacques","Oeuvres compl’åtes de J.-J. Rousseau, vol. I",https://derridas-margins.princeton.edu/titles/219/,20 references,1959,8/10/18 19:17,8/10/18 19:17,R’éveries du promeneur solitaire,Gallimard,Paris,fr,Princeton University Library,http://findingaids.princeton.edu/collections/RBD1/c10433,annotated; extant; has insertions
1105,R’éveries du promeneur solitaire,https://derridas-margins.princeton.edu/references/de-la-grammatologie/418b/,418,b,Quotation,https://derridas-margins.princeton.edu/titles/219/,1005,Book,"ÎâÎ¾L'’©tat auquel je me trouvai dans cet instant est trop singulier pour n'en pas faire ici la description. La nuit s'avan’_ait. J'aper’_us le ciel, quelques ’©toiles, et un peu de verdure. Cette premi’åre sensation fut un moment d’©licieux. Je ne me sentais encore que par l’¾. Je naissais dans cet instant ’¾ la vie, et il me semblait que je remplissais de ma l’©g’åre existence tous les objets que j'apercevais. Tout entier au moment pr’©sent, je ne me souvenais de rienÎ¾; je n'avais nulle notion distincte de mon individu, pas la moindre id’©e de ce qui venait de m'arriverÎ¾; je ne savais ni qui j'’©tais ni o’_ j'’©taisÎ¾; je ne sentais ni mal, ni crainte, ni inqui’©tude.Î¾Î",,VA8ZKWUG,bookSection,1959,"Rousseau, Jean-Jacques","Oeuvres compl’åtes de J.-J. Rousseau, vol. I",https://derridas-margins.princeton.edu/titles/219/,20 references,1959,8/10/18 19:17,8/10/18 19:17,R’éveries du promeneur solitaire,Gallimard,Paris,fr,Princeton University Library,http://findingaids.princeton.edu/collections/RBD1/c10433,annotated; extant; has insertions
1106,R’éveries du promeneur solitaire,https://derridas-margins.princeton.edu/references/de-la-grammatologie/418a/,418,a,Quotation,https://derridas-margins.princeton.edu/titles/219/,1004-1005,Book,"Apr’ås qu'un ÎâÎ¾gros chien danoisÎ¾Î eut *renvers’©* Jean-Jacques, dans la deuxi’åme *Promenade*Î¾; lorsque apr’ås ÎâÎ¾la chuteÎ¾Î qui l'avait *pr’©cipit’©* (ÎâÎ¾ma t’éte avait donn’© plus bas que mes piedsÎ¾Î), il faut d'abord lui *r’©citer* l'Î¾ÎâÎ¾accidentÎ¾Î qu'il n'a pas pu vivreÎ¾; lorsqu'il nous explique ce qui se passe au moment o’_, dit-il par deux fois, ÎâÎ¾je revins ’¾ moiÎ¾Î, ÎâÎ¾je repris connaissanceÎ¾Î, c'est bien l'’©veil comme r’©veil ’¾ la pure pr’©sence qu'il d’©crit, toujours selon le m’éme mod’åleÎ¾:",,VA8ZKWUG,bookSection,1959,"Rousseau, Jean-Jacques","Oeuvres compl’åtes de J.-J. Rousseau, vol. I",https://derridas-margins.princeton.edu/titles/219/,20 references,1959,8/10/18 19:17,8/10/18 19:17,R’éveries du promeneur solitaire,Gallimard,Paris,fr,Princeton University Library,http://findingaids.princeton.edu/collections/RBD1/c10433,annotated; extant; has insertions
1107,R’éveries du promeneur solitaire,https://derridas-margins.princeton.edu/references/de-la-grammatologie/421a/,421,a,Quotation,https://derridas-margins.princeton.edu/titles/219/,999,Book,"ÎâÎ¾Je fixerai par l'’©criture celles [les ÎâÎ¾contemplations charmantesÎ¾Î] qui pourront me venir encoreÎ¾: chaque fois que je les relirai m'en rendra la jouissanceÎ¾Î (*R’éveries*, p. 999).",,VA8ZKWUG,bookSection,1959,"Rousseau, Jean-Jacques","Oeuvres compl’åtes de J.-J. Rousseau, vol. I",https://derridas-margins.princeton.edu/titles/219/,20 references,1959,8/10/18 19:17,8/10/18 19:17,R’éveries du promeneur solitaire,Gallimard,Paris,fr,Princeton University Library,http://findingaids.princeton.edu/collections/RBD1/c10433,annotated; extant; has insertions
1108,R’éveries du promeneur solitaire,https://derridas-margins.princeton.edu/references/de-la-grammatologie/206a/,206,a,Quotation,https://derridas-margins.princeton.edu/titles/219/,1066-1067,Book,"ÎâÎ¾Le r’ågne min’©ral n'a rien en soi d'aimable et d'attrayantÎ¾; ses richesses enferm’©es dans le sein de la terre semblent avoir ’©t’© ’©loign’©es des regards des hommes pour ne pas tenter leur cupidit’©. Elles sont l’¾ comme en r’©serve pour servir un jour de *suppl’©ment* aux v’©ritables richesses qui sont plus ’¾ sa port’©e et dont il perd le go’t ’¾ mesure qu'il se corrompt. Alors il faut qu'il appelle l'industrie, la peine et le travail au secours de ses mis’åresÎ¾; il fouille les entrailles de la terre, il va chercher dans son centre aux risques de sa vie et aux d’©pens de sa sant’© des biens imaginaires ’¾ la place des biens r’©els qu'elle lui offrait d'elle-m’éme quand il savait en jouir. *Il fuit le soleil et le jour qu'il n'est plus digne de voir*Î¾Î.",,VA8ZKWUG,bookSection,1959,"Rousseau, Jean-Jacques","Oeuvres compl’åtes de J.-J. Rousseau, vol. I",https://derridas-margins.princeton.edu/titles/219/,20 references,1959,8/10/18 19:17,8/10/18 19:17,R’éveries du promeneur solitaire,Gallimard,Paris,fr,Princeton University Library,http://findingaids.princeton.edu/collections/RBD1/c10433,annotated; extant; has insertions
1109,Rh’©torique de l'image,https://derridas-margins.princeton.edu/references/de-la-grammatologie/72b/,72,b,Quotation,https://derridas-margins.princeton.edu/titles/220/,2,Journal Article,"ÎâÎ¾Il faut en somme admettre d’ås maintenant la possibilit’© de renverser un jour la proposition de SaussureÎ¾: la linguistique n'est pas une partie, m’éme privil’©gi’©e, de la science g’©n’©rale des signes, c'est la s’©miologie qui est une partie de la linguistique. Î",,AJCKPTHI,journalArticle,1964,"Barthes, Roland",Communications,https://derridas-margins.princeton.edu/titles/220/,2 references,1964,8/10/18 19:17,8/10/18 19:17,Rh’©torique de l'image,,,fr,Princeton University Library,http://findingaids.princeton.edu/collections/RBD1.1/c478,annotated; extant; digital edition
1110,Rh’©torique de l'image,https://derridas-margins.princeton.edu/references/de-la-grammatologie/72c/,72,c,Quotation,https://derridas-margins.princeton.edu/titles/220/,2,Journal Article,"Ce renversement coh’©rent, soumettant la s’©miologie ’¾ une ÎâÎ¾trans-linguistiqueÎ¾Î, conduit ’¾ sa pleine explicitation une linguistique histoirquement domin’©e par la m’©taphysique logocentrique, pour laquelle en effet il n'y a, il ne devrait y avoir ÎâÎ¾de sens que nomm’©Î¾Î (*ibid.*).",,AJCKPTHI,journalArticle,1964,"Barthes, Roland",Communications,https://derridas-margins.princeton.edu/titles/220/,2 references,1964,8/10/18 19:17,8/10/18 19:17,Rh’©torique de l'image,,,fr,Princeton University Library,http://findingaids.princeton.edu/collections/RBD1.1/c478,annotated; extant; digital edition
1111,Rousseau et la science politique de son temps,https://derridas-margins.princeton.edu/references/de-la-grammatologie/253e/,253,e,Footnote,https://derridas-margins.princeton.edu/titles/50/,148,Book,"R. Derath’© rappelle que ÎâÎ¾Durkheim est... le premier ’¾ avoir signal’© l'importance de cette notion de facult’© virtuelle chez
RousseauÎ¾Î. *Le rationalisme de Rousseau*. p. 13. Cf. Durkheim, *Le Contrat social, histoire du livre.* R.M.M. Janv.-f’©v. 1918. La plupart des contradictions syst’©matiques de Rousseau seraient effac’©es par l'appel ’¾ ce concept de facult’© virtuelle qui op’åre comme une soudure ’¾ tous les points de rupture, et d'abord aux points o’_ la soci’©t’© brise Š—”Î¾et s'articuleÎ¾Š—” avec la nature. Cf. Derath’©, *Rousseau et la science politique de son temps*, p. 148. Il est remarquable que ce th’åme de la virtualit’© soit si souvent m’©connu, chez quelque auteur qu'il apparaisse. Cette m’©connaissance est au centre
de la probl’©matique des id’©es inn’©es, et du rapport de Locke ’¾ Leibniz ou de Leibniz ’¾ Descartes.",,TGW52GDH,book,1950,"Derath’©, Robert",,https://derridas-margins.princeton.edu/titles/50/,5 references,1950,8/10/18 19:17,8/10/18 19:17,Rousseau et la science politique de son temps,,,fr,,,
1112,Rousseau et la science politique de son temps,https://derridas-margins.princeton.edu/references/de-la-grammatologie/402f/,402,f,Footnote,https://derridas-margins.princeton.edu/titles/50/,277,Book,"C'est pourquoi Rousseau admet la n’©cessit’© des repr’©sentants tout en la d’©plorant. Voir les *Consid’©rations sur le Gouvernement de Pologne*Î¾: il y propose un renouvellement tr’ås rapide des repr’©sentants pour rendre leur ÎâÎ¾s’©duction plus co’teuse et plus difficileÎ¾Î, ce qui est ’¾ rapprocher de la r’ågle formul’©e par le *Contrat*, selon laquelle ÎâÎ¾le Souverain doit se montrer fr’©quemmentÎ¾Î (p. 426)Î¾; cf. aussi Derath’©, *Rousseau et la science politique de son temps* (p. 277 sq).",,TGW52GDH,book,1950,"Derath’©, Robert",,https://derridas-margins.princeton.edu/titles/50/,5 references,1950,8/10/18 19:17,8/10/18 19:17,Rousseau et la science politique de son temps,,,fr,,,
1113,Rousseau et la science politique de son temps,https://derridas-margins.princeton.edu/references/de-la-grammatologie/316c/,316,c,Citation,https://derridas-margins.princeton.edu/titles/50/,175,Book,"ÎâÎ¾Franchissons pour un moment l'espace immense...Î¾Î Jusqu'’¾ quel pointÎ¾? Non pas jusqu'’¾ la soci’©t’© constitu’©e mais
jusqu'au moment o’_ les conditions de sa naissance sont r’©unies. Entre le pur ’©tat de nature et ce moment, ÎâÎ¾une multitude de si’åclesÎ¾Î, rythm’©e par des ’©tapes distinctes.",,TGW52GDH,book,1950,"Derath’©, Robert",,https://derridas-margins.princeton.edu/titles/50/,5 references,1950,8/10/18 19:17,8/10/18 19:17,Rousseau et la science politique de son temps,,,fr,,,
1114,Rousseau et la science politique de son temps,https://derridas-margins.princeton.edu/references/de-la-grammatologie/235d/,235,d,Footnote,https://derridas-margins.princeton.edu/titles/50/,146,Book,"C'est aussi l'avis de R. Derath’©, du moins en ce qui concerne les chapitres IX et X qui sont parmi les plus importants et qui,
expliquant la ÎâÎ¾Formation des langues m’©ridionalesÎ¾Î et la ÎâÎ¾Formation des langues du nordÎ¾Î, d’©veloppent des th’åmes
fort apparent’©s ’¾ ceux du second *Discours*.",,TGW52GDH,book,1950,"Derath’©, Robert",,https://derridas-margins.princeton.edu/titles/50/,5 references,1950,8/10/18 19:17,8/10/18 19:17,Rousseau et la science politique de son temps,,,fr,,,
1115,Rousseau et la science politique de son temps,https://derridas-margins.princeton.edu/references/de-la-grammatologie/348a/,348,a,Quotation,https://derridas-margins.princeton.edu/titles/50/,180,Book,Cette explication d'apparence ÎâÎ¾arbitraireÎ¾Î r’©pond ’¾ une n’©cessit’© profonde et elle concilie ainsi bien des exigences.,,TGW52GDH,book,1950,"Derath’©, Robert",,https://derridas-margins.princeton.edu/titles/50/,5 references,1950,8/10/18 19:17,8/10/18 19:17,Rousseau et la science politique de son temps,,,fr,,,
1116,Scienza Nuova,https://derridas-margins.princeton.edu/references/de-la-grammatologie/376b/,376,b,Footnote,https://derridas-margins.princeton.edu/titles/222/,94-95,Book,"On rappellera ici encore un texte de VicoÎ¾: ÎâÎ¾Les caract’åres po’©tiques qui constituent l'essence m’éme des fables, d’©rivent par un lien n’©cessaire de la nature m’éme des premiers hommes, incapables d'abstraire les formes et les propri’©t’©s des sujetsÎ¾; ils durent ’étre une fa’_on de penser commune ’¾ tous les individus de peuples entiers, ’¾ l'’©poque o’_ ces peuples ’©taient engag’©s dans la plus grande barbarie. Parmi ces caract’åres, nous pouvons mentionner une disposition ’¾ agrandir d’©mesur’©ment, en toutes circonstances, les images des objets particuliers. C'est ce que remarque AristoteÎ¾: l'esprit humain, que sa nature porte ’¾ l'infini, se voit g’én’©, ’©touff’© par la vigueur des sensÎ¾; un seul moyen lui est laiss’© de montrer tout ce qu'il doit ’¾ sa nature quasi divineÎ¾: se servir de l'imagination pour agrandir les images particuli’åres. C'est pourquoi, sans doute, chez les po’åtes grecs, Š—”Î¾et aussi chez les po’åtes latinsÎ¾Š—”, les images qui repr’©sentent les dieux et les h’©ros sont toujours plus grandes que celles qui repr’©sentent les hommes. Et quand revinrent les temps barbares et que recommen’_a le cours de l'histoire, les fresques et les tableaux o’_ sont peints le P’åre Eternel, J’©sus-Christ et la Vierge Marie nous pr’©sentent des Etres divins d’©mesur’©ment agrandis.Î¾Î (*Scienza nuova*, 3, II, p. 18, trad. Chaix-Ruy.)",,NBIM4GMB,bookSection,1946,"Vico, Giambattista",Oeuvres choisies de Vico,https://derridas-margins.princeton.edu/titles/222/,11 references,1946,8/10/18 19:17,8/10/18 19:17,Scienza Nuova,Presses universitaires de France,Paris,,Princeton University Library,http://findingaids.princeton.edu/collections/RBD1/c10922,annotated; extant
