book_title,page,page_location,ref_type,book_id,book_page,book_type,anchor_text,Item_Type,Publication_Year,Author,Language,avg_pos_EL
Ph’ådre,26,a,Quotation,https://derridas-margins.princeton.edu/titles/215/,(278a)94,Book,"l'’©criture de la v’©rit’© dans l'’¢me, oppos’©e par le *Ph’ådre* (278 a) ’¾ la mauvaise ’©criture (’¾ l'’©criture au sens ÎâÎ¾propreÎ¾Î et courant, ’¾ l'’©criture ÎâÎ¾sensibleÎ¾Î, ÎâÎ¾dans l'espaceÎ¾Î)",book,1961,Plato,fr,113.9090909
Ph’ådre,26,a,Quotation,https://derridas-margins.princeton.edu/titles/214/,(278a)289,Book,"l'’©criture de la v’©rit’© dans l'’¢me, oppos’©e par le *Ph’ådre* (278 a) ’¾ la mauvaise ’©criture (’¾ l'’©criture au sens ÎâÎ¾propreÎ¾Î et courant, ’¾ l'’©criture ÎâÎ¾sensibleÎ¾Î, ÎâÎ¾dans l'espaceÎ¾Î)",book,1961,Plato,fr,113.9090909
Ph’ådre,50,c,Citation,https://derridas-margins.princeton.edu/titles/215/,88,Book,Le mal d'’©criture vient du dehors (ˆ_”Ô_Ò_ÔÙÔµÔ_) disait d’©j’¾ le *Ph’ådre* (275 a).,book,1961,Plato,fr,113.9090909
Ph’ådre,50,c,Citation,https://derridas-margins.princeton.edu/titles/214/,287,Book,Le mal d'’©criture vient du dehors (ˆ_”Ô_Ò_ÔÙÔµÔ_) disait d’©j’¾ le *Ph’ådre* (275 a).,book,1961,Plato,fr,113.9090909
Ph’ådre,57,b,Quotation,https://derridas-margins.princeton.edu/titles/215/,,Book,"Soi-disant langage mais parole leurr’©e de se croire toute vive, et violente de n'’étre ÎâÎ¾capable de se d’©fendreÎ¾Î (Ô‚ÒÄÔ_Ô±ÒÜˆ_ÙÒä Ô_ˆ__Ô_ ˆ_—Ô_ˆè_Ô_Ô±Ô_ ˆ_•Ô±ÒÄÒÜˆèà) qu'en chassant l'autre et d'abord *son* autre, le pr’©cipitant *dehors* et *en bas* sous le nom d'’©criture.",book,1961,Plato,fr,113.9090909
Ph’ådre,395,b,Quotation,https://derridas-margins.princeton.edu/titles/214/,287-289,Book,,book,1961,Plato,fr,113.9090909
Ph’©nom’©nologie de la perception,211,g,Footnote,https://derridas-margins.princeton.edu/titles/231/,,Book,"Le lieu ou les lieux de la sexualit’© ne disparaissent-ils pas dans l'analyse d'un comportement global, telle que la recommande StarobinskiÎ¾: Îâ Le comportement ’©rotique n'est pas une donn’©e fragmentaireÎ¾: il est une manifestation de l'individu total, et c'est comme tel qu'il doit ’étre analys’©. Que ce soit pour le n’©gliger ou pour en faire un sujet d'’©tude privil’©gi’©, on ne peut limiter l'exhibitionnisme ’¾ la ÎâÎ¾sph’åreÎ¾Î sexuelleÎ¾: la personnalit’© enti’åre s'y r’©v’åle, avec quelques-uns de ses ÎâÎ¾choix existentielsÎ¾Î fondamentauxÎ¾Î. (*La transparence et l'obstacle*, pp. 210-211. Une note nous renvoie ’¾ la *Ph’©nom’©nologie de la perception* de Merleau-Ponty).",book,1945,Merleau-Ponty,fr,211
Phaedrus,70,b,Citation,https://derridas-margins.princeton.edu/titles/212/,170,Book,(Le *Ph’ådre* (277 e) condamnait pr’©cis’©ment l'’©criture comme jeu Š—– *paidia* Š—– et opposait cet enfantillage ’¾ la gravit’© s’©rieuse et adulte (*spoud’©*) de la parole.),bookSection,1964,Plato,,100
Phaedrus,57,a,Quotation,https://derridas-margins.princeton.edu/titles/212/,166,Book,"D’©claration de principe, v–u pieux et violence historique d'une parole r’évant sa pleine pr’©sence ’¾ soi, se vivant comme sa propre r’©sumptionÎ¾: soi-disant langage, auto-production de la parole dite vive, capable, disait Socrate, de se proter assistance ’¾ elle-m’éme, logos qui croit ’étre ’¾ lui-m’éme son propre p’åre, s'’©levant ainsi au-dessus du discours ’©crit, infans et infirme de ne pouvoir r’©pondre quand on l'interroge et qui, ayant ÎâÎ¾toujours besoin de l'assistance de son p’åreÎ¾Î (ÒÜÔèˆè_ Ò—Ô±ÒÜÒˆ_ÙÒä ˆ_—Ôµˆè_ Ô‚Ôµˆè_ÒÜÔ±Ô_ Ô_ÔèÔàÔÙÔèˆè_ Š—– *Ph’ådre* 275 d) doit donc ’étre n’© d'une coupure et d'une *expatriation* premi’åres, le vouant ’¾ l'errance, ’¾ l'aveuglement et au deuil.",bookSection,1964,Plato,,100
Phaedrus,26,a,Quotation,https://derridas-margins.princeton.edu/titles/212/,(278a)170,Book,"l'’©criture de la v’©rit’© dans l'’¢me, oppos’©e par le *Ph’ådre* (278 a) ’¾ la mauvaise ’©criture (’¾ l'’©criture au sens ÎâÎ¾propreÎ¾Î et courant, ’¾ l'’©criture ÎâÎ¾sensibleÎ¾Î, ÎâÎ¾dans l'espaceÎ¾Î)",bookSection,1964,Plato,,100
Phaedrus,50,c,Citation,https://derridas-margins.princeton.edu/titles/212/,165,Book,Le mal d'’©criture vient du dehors (ˆ_”Ô_Ò_ÔÙÔµÔ_) disait d’©j’¾ le *Ph’ådre* (275 a).,bookSection,1964,Plato,,100
Phaedrus,45,b,Quotation,https://derridas-margins.princeton.edu/titles/212/,,Book,"Rappelons la d’©finition aristot’©licienneÎ¾: ÎâÎ¾Les sons ’©mis par la voix sont les symboles des ’©tats de l'’¢me, et les mots ’©crits les symboles des mots ’©mis par la voix.Î¾Î",bookSection,1964,Plato,,100
Phaedrus,57,b,Quotation,https://derridas-margins.princeton.edu/titles/212/,,Book,"Soi-disant langage mais parole leurr’©e de se croire toute vive, et violente de n'’étre ÎâÎ¾capable de se d’©fendreÎ¾Î (Ô‚ÒÄÔ_Ô±ÒÜˆ_ÙÒä Ô_ˆ__Ô_ ˆ_—Ô_ˆè_Ô_Ô±Ô_ ˆ_•Ô±ÒÄÒÜˆèà) qu'en chassant l'autre et d'abord *son* autre, le pr’©cipitant *dehors* et *en bas* sous le nom d'’©criture.",bookSection,1964,Plato,,100
Phaedrus,395,b,Quotation,https://derridas-margins.princeton.edu/titles/212/,166,Book,,bookSection,1964,Plato,,100
Philosophie der Symbolischen Formen,152,d,Footnote,https://derridas-margins.princeton.edu/titles/129/,150,Book,"Cassirer n'h’©site pas ’¾ affirmer que Rousseau a ÎâÎ¾reprisÎ¾Î dans l'*Essai* les th’©ories de Vico sur le langage (*Philosophie der symbolischen Formen*, I, I, 4).",book,1953,"Cassirer, Ernst",en,152
Polygraphia nova et universalis ex combinatoria arte detecta,108,d,Citation,https://derridas-margins.princeton.edu/titles/27/,,Book,"C'est le pr’©jug’© ÎâÎ¾chinoisÎ¾ÎÎ¾: tous les projets philosophiques d'’©criture et de langage universels, pasilalie, polygraphie, pasigraphie, appel’©s par Descartes, esquiss’©s par le P. Kircher, Wilkins, Leibniz, etc., encourag’årent ’¾ voir dans l'’©criture chinoise, qu'on d’©couvrait alors, un mod’åle de langue philosophique ainsi soustrait ’¾ l'histoire. Telle est en tout cas la *fonction* du mod’åle chinois dans les projets de Leibniz.",book,1663,"Kircher, Athanasius",la,108
Principes de phonologie,62,b,Footnote,https://derridas-margins.princeton.edu/titles/14/,2,Book,"ÎâÎ¾La face signifiante de la langue ne peut consister qu'en des r’ågles d'apr’ås lesquelles est ordonn’©e la face phonique de l'acte de parole.Î¾Î Troubetzkoy, *Principes de phonologie*, tr. fr., p. 2.",NA,1939,"Troubetzkoy, Nikolai ",NA,62
Principles of Phenomenology,68,b,Citation,https://derridas-margins.princeton.edu/titles/216/,,Book,"ÎâÎ¾La science de la s’©miotique a trois branches. La premi’åre est nomm’©e par Duns Scot *grammatica speculativa*. Nous pourrions l'appeler *grammaire pure*. Elle a pour t’¢che de d’©terminer ce qui doit ’étre vrai du representamen utilis’© par tout esprit scientifique pour qu'il puisse exprimer un sens quelconque (*any meaning*). La seconde est la logique proprement dite. C'est la science de ce qui est quasi n’©cessairement vrai des representamina de toute intelligence scientifique pour qu'elle puisse avoir un *objet* quelconque, c'est-’¾-dire ’étre vraie. En d'autres termes, la logique proprement dite est la science formelle des conditions de la v’©rit’© des repr’©sentations. La troisi’åme branche, je l'appellerais, en imitant la mani’åre de Kant lorsqu'il restaure de vieilles associations de mots en instituant une nomenclature pour des conceptions nouvelles, *rh’©torique pure*. Elle a pour t’¢che de d’©terminer les lois selon lesquelles, dans toute intelligence scientifique, un signe donne naissance ’¾ un autre signe, et plus sp’©cialement selon lesquelles une pens’©e en engendre une autre.Î¾Î",bookSection,1955,"Peirce, Charles Sanders",en,68.5
Principles of Phenomenology,69,a,Quotation,https://derridas-margins.princeton.edu/titles/216/,93,Book,On peut lire dans les *Principles of phenomenology* que Îâ l'id’©e de *manifestation* est l'id’©e d'un signeÎ¾Î.,bookSection,1955,"Peirce, Charles Sanders",en,68.5
Prodromus Coptus sive Aegyptiacus,115,b,Quotation,https://derridas-margins.princeton.edu/titles/85/,260,Book,"ÎâÎ¾Les hi’©roglyphes, lit-on dans le *Prodromus*, sont bien une ’©criture, mais non l'’©criture compos’©e de lettres, mots et parties du discours d’©termin’©es dont nous usons en g’©n’©ral. Ils sont une ’©criture beaucoup plus excellente, plus sublime et plus proche des abstractions, qui, par tel encha’Ânement ing’©nieux des symboles, ou son ’©quivalent, propose *d'un seul coup* (uno intuitu) ’¾ l'intelligence du sage un raisonnement complexe, des notions ’©lev’©es, ou quelque myst’åre insigne cach’© dans le sein de la nature ou de la Divinit’©Î¾Î.",book,1636,"Kircher, Athanasius",la,115
Profession de foi du vicaire Savoyard,29,d,Quotation,https://derridas-margins.princeton.edu/titles/111/,,Book,"ÎâÎ¾J'ai donc referm’© tous les livres. Il en est un seul ouvert ’¾ tous les yeux, c'est celui de la nature. C'est dans ce grand et sublime livre que j'apprends ’¾ servir et adorer son auteur.Î¾Î",book,1762,"Rousseau, Jean-Jacques",fr,46.66666667
Profession de foi du vicaire Savoyard,29,d,Quotation,https://derridas-margins.princeton.edu/titles/130/,159p,Book,"ÎâÎ¾J'ai donc referm’© tous les livres. Il en est un seul ouvert ’¾ tous les yeux, c'est celui de la nature. C'est dans ce grand et sublime livre que j'apprends ’¾ servir et adorer son auteur.Î¾Î",book,1762,"Rousseau, Jean-Jacques",fr,46.66666667
Profession de foi du vicaire Savoyard,188,d,Quotation,https://derridas-margins.princeton.edu/titles/130/,159,Book,ÎâÎ¾J'ai referm’© tous les livresŠ—_Î¾Î,book,1762,"Rousseau, Jean-Jacques",fr,46.66666667
Profession de foi du vicaire Savoyard,29,b,Quotation,https://derridas-margins.princeton.edu/titles/111/,589,Book,"ÎâÎ¾La conscience est la voix de l'’¢me, les passions sont la voix du corpsÎ¾Î",book,1762,"Rousseau, Jean-Jacques",fr,46.66666667
Profession de foi du vicaire Savoyard,29,b,Quotation,https://derridas-margins.princeton.edu/titles/111/,594,Book,"ÎâÎ¾La conscience est la voix de l'’¢me, les passions sont la voix du corpsÎ¾Î",book,1762,"Rousseau, Jean-Jacques",fr,46.66666667
Profession de foi du vicaire Savoyard,29,c,Quotation,https://derridas-margins.princeton.edu/titles/130/,51,Book,ÎâÎ¾On e’t dit que la nature ’©talait ’¾ nos yeux toute sa magnificence pour en offrir le texte ’¾ nos entretiensŠ—_ Î,book,1762,"Rousseau, Jean-Jacques",fr,46.66666667
Profession de foi du vicaire Savoyard,29,c,Quotation,https://derridas-margins.princeton.edu/titles/111/,565,Book,ÎâÎ¾On e’t dit que la nature ’©talait ’¾ nos yeux toute sa magnificence pour en offrir le texte ’¾ nos entretiensŠ—_ Î,book,1762,"Rousseau, Jean-Jacques",fr,46.66666667
Profession de foi du vicaire Savoyard,29,b,Quotation,https://derridas-margins.princeton.edu/titles/130/,97,Book,"ÎâÎ¾Plus je rentre en moi, plus je me consulte, et plus je lis ces mots ’©crits dans mon ’¢meÎ¾: sois juste et tu seras heureuxŠ—_ Je ne tire point ces r’ågles des principes d'une haute philosophie, mais je les trouve au fond de mon c–ur ’©crites par la nature en caract’åres ineffa’_ables. Î",book,1762,"Rousseau, Jean-Jacques",fr,46.66666667
Profession de foi du vicaire Savoyard,29,a,Quotation,https://derridas-margins.princeton.edu/titles/130/,107,Book,"ÎâÎ¾Plus je rentre en moi, plus je me consulte, et plus je lis ces mots ’©crits dans mon ’¢meÎ¾: sois juste et tu seras heureuxŠ—_ Je ne tire point ces r’ågles des principes d'une haute philosophie, mais je les trouve au fond de mon c–ur ’©crites par la nature en caract’åres ineffa’_ables. Î",book,1762,"Rousseau, Jean-Jacques",fr,46.66666667
Projet de Constitution pour la Corse,401,i,Footnote,https://derridas-margins.princeton.edu/titles/218/,948,Book,"ÎâÎ¾Je ne sais comment cela se fait, mais je sais bien que les op’©rations dont l'on tient le plus de registres et de livres de comptes sont pr’©cis’©ment celles o’_ l'on friponne le plus.Î¾Î",bookSection,1762,"Rousseau, Jean-Jacques",fr,405
Projet de Constitution pour la Corse,409,b,Footnote,https://derridas-margins.princeton.edu/titles/218/,911-912,Book,"ÎâÎ¾Toutefois, si l'on ne peut r’©duire l'Etat ’¾ de justes bornes, il reste encore une ressourceÎ¾; c'est de n'y point souffrir de capitale, de faire si’©ger le Gouvernement alternativement dans chaque ville, et d'y rassembler aussi tour ’¾ tour les ’©tats du paysÎ¾Î (p. 427).",bookSection,1762,"Rousseau, Jean-Jacques",fr,405
Prolegomena to a Theory of Language,85,b,Footnote,https://derridas-margins.princeton.edu/titles/131/,8,Book,"*Omkring*, p. 9, (tr. angl. *Prolegomena*, p. 8).",book,1963,"Hjelmslev, Louis Trolle",en,84
Prolegomena to a Theory of Language,82,a,Quotation,https://derridas-margins.princeton.edu/titles/131/,103,Book,"ÎâÎ¾En outre, on ne sait jamais en toute certitude ce qui est d’©riv’© et ce qui ne l'est pasÎ¾; nous ne devons pas oublier que la d’©couverte de l'’©criture alphab’©tique est cach’©e dans la pr’©histoire (B. Russell a tout ’¾ fait raison d'attirer notre attention sur le fait que nous n'avons aucun moyen de d’©cider si la plus ancienne forme de l'expression humaine est ’©criture ou parole), si bien que l'affirmation selon laquelle elle repose sur une analyse phon’©tique ne constitue que l'une des hypoth’åses diachroniquesÎ¾; elle aurait pu aussi bien reposer sur une analyse formelle de la structure linguistique. Mais en tout cas, comme le reconna’Ât la linguistique moderne, les consid’©rations diachroniques ne sont pas pertinentes pour la description synchroniqueÎ¾Î (pp. 104-105).",book,1963,"Hjelmslev, Louis Trolle",en,84
Prolegomena to a Theory of Language,86,b,Quotation,https://derridas-margins.princeton.edu/titles/131/,,Book,"ÎâÎ¾Sans cela, le progr’ås d’©cisif accompli par un formalisme respectueux de l'originalit’© de son objet, du ÎâÎ¾syst’åme immanent de ses objetsÎ¾Î, est guett’© par l'objectivisme scientiste.",book,1963,"Hjelmslev, Louis Trolle",en,84
Prolegomena to a Theory of Language,86,a,Quotation,https://derridas-margins.princeton.edu/titles/131/,14,Book,"Ainsi, par exemple, l'exp’©rience dont ÎâÎ¾la th’©orie, dit Hjelmslev, doit ’étre ind’©pendanteÎ¾Î n'est pas le tout de l'exp’©rience.",book,1963,"Hjelmslev, Louis Trolle",en,84
Prolegomena to a Theory of Language,85,e,Footnote,https://derridas-margins.princeton.edu/titles/131/,11,Book,"Ce qui n'emp’éche pas Hjelmslev de Îâ s'aventurer ’¾ appeler Î son principe directeur un Îâ principe empirique Î (p. 12, tr. angl. p. 11). ÎâÎ¾Mais, ajoute-t-il, nous sommes tout pr’ét ’¾ abandonner ce nom si l'investigation ’©pist’©mologique montre qu'il est impropre. De notre point de vue, c'est une simple question de terminologie qui n'affecte pas le maintien du principe.Î¾Î",book,1963,"Hjelmslev, Louis Trolle",en,84
Prolegomena to a Theory of Language,84,a,Footnote,https://derridas-margins.princeton.edu/titles/131/,114,Book,"Et d’©j’¾, de mani’åre tr’ås programmatique, dans les *Prol’©gom’ånes* (tr. angl. p. 114-115). Cf. aussi Ad. Stender Petersen, *Esquisse d'une th’©orie structurale de la litt’©rature*Î¾; et Svend Johansen, *La notion de signe dans la gloss’©matique et dans l'esth’©tique*, in *Travaux du Cercle linguistique de Copenhague*, vol. V, 1949.",book,1963,"Hjelmslev, Louis Trolle",en,84
Prolegomena to a Theory of Language,81,b,Quotation,https://derridas-margins.princeton.edu/titles/131/,103-104,Book,"Hjelmslev critique l'id’©e d'un langage *naturellement* li’© ’¾ la substance d'expression phonique. C'est ’¾ tort que l'on a jusqu'ici ÎâÎ¾suppos’© que la substance-expression d'un langage parl’© devait consister exclusivement en ""sons""Î¾Î.
ÎâÎ¾Ainsi, comme l'ont fait en particulier remarquer E. et K. Zwirner, on n'a pas tenu compte du fait que le discours est accompagn’©, que certaines composantes du discours peuvent ’étre remplac’©es par le geste, et qu'en r’©alit’©, comme le disent E. et K. Zwirner, ce ne sont pas seulement les pr’©tendus organes de la parole (gorge, bouche et nez) qui participent ’¾ lŠ—Èactivit’© du langage ""naturel"" mais presque tout l'ensemble des muscles stri’©s. En outre, il est possible de remplacer la substance habituelle des gestes-et-sons par toute autre substance appropri’©e dans d'autres circonstances ext’©rieures. Ainsi la m’éme forme linguistique peut aussi ’étre manifest’©e dans l'’©criture, comme cela se produit dans la notation phon’©tique ou phon’©matique et dans les orthographes dites phon’©tiques, comme par exemple le danois. Voil’¾ une substance ""graphique"" qui s'adresse exclusivement ’¾ l'–il et qui n'exige pas d'’étre transpos’©e en ""substance"" phon’©tique pour ’étre saisie ou comprise. Et cette ""substance"" graphique peut ’étre, pr’©cis’©ment du point de vue de la substance, de diff’©rentes sortes.Î¾Î",book,1963,"Hjelmslev, Louis Trolle",en,84
